"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.912085947E1,9.810572863E-2,1.387837082E-1,9.798908234E0,9.800382045E0
1.912326645E1,1.004985496E-1,1.435693651E-1,9.810872078E0,9.812437162E0
1.912567343E1,9.810572863E-2,1.555334777E-1,9.796515465E0,9.798241202E0
1.912808041E1,8.614161611E-2,1.411765367E-1,9.796515465E0,9.797911331E0
1.913048734E1,9.332008660E-2,1.411765367E-1,9.810872078E0,9.812331547E0
1.913289432E1,8.853443712E-2,1.459621787E-1,9.801301003E0,9.802787596E0
1.913530130E1,8.135596663E-2,1.411765367E-1,9.810872078E0,9.812225055E0
1.913770828E1,7.417750359E-2,1.483550072E-1,9.825528145E0,9.826928047E0
1.914011526E1,8.853443712E-2,1.698904037E-1,9.808479309E0,9.810350017E0
1.914252218E1,8.614161611E-2,1.722832322E-1,9.782157898E0,9.784054120E0
1.914492916E1,7.896314561E-2,1.483550072E-1,9.789336205E0,9.790778708E0
1.914733614E1,6.939185411E-2,1.579262912E-1,9.806086540E0,9.807603641E0
1.914974312E1,8.853443712E-2,1.459621787E-1,9.806086540E0,9.807572408E0
1.915215010E1,7.657032460E-2,1.555334777E-1,9.798908234E0,9.800441635E0
1.915455703E1,9.810572863E-2,1.483550072E-1,9.796515465E0,9.798129882E0
1.915696401E1,1.004985496E-1,1.435693651E-1,9.803693771E0,9.805260001E0
1.915937099E1,9.571290761E-2,1.531406492E-1,9.801301003E0,9.802964570E0
1.916177791E1,9.571290761E-2,1.651047617E-1,9.791728973E0,9.793588557E0
1.916418489E1,1.028913707E-1,1.603191197E-1,9.798908234E0,9.800759737E0
1.916659187E1,9.571290761E-2,1.555334777E-1,9.798908234E0,9.800609889E0
1.916899885E1,9.092725813E-2,1.627119333E-1,9.813264847E0,9.815034890E0
1.917140583E1,9.571290761E-2,1.627119333E-1,9.818050385E0,9.819865044E0
1.917381276E1,8.853443712E-2,1.531406492E-1,9.808479309E0,9.810074249E0
1.917621974E1,7.657032460E-2,1.603191197E-1,9.801301003E0,9.802911128E0
1.917862671E1,8.614161611E-2,1.483550072E-1,9.794121742E0,9.795624038E0
1.918103369E1,1.004985496E-1,1.579262912E-1,9.798908234E0,9.800696059E0
1.918344062E1,1.100698411E-1,1.627119333E-1,9.798908234E0,9.800877160E0
1.918584760E1,8.614161611E-2,1.531406492E-1,9.794121742E0,9.795697685E0
1.918825458E1,6.939185411E-2,1.363908947E-1,9.786943436E0,9.788139737E0
1.919066156E1,8.135596663E-2,1.507478207E-1,9.794121742E0,9.795619654E0
1.919306848E1,8.135596663E-2,1.603191197E-1,9.803693771E0,9.805342043E0
1.919547546E1,9.810572863E-2,1.555334777E-1,9.810872078E0,9.812595290E0
1.919788244E1,1.028913707E-1,1.651047617E-1,9.798908234E0,9.800839188E0
1.920028942E1,9.571290761E-2,1.555334777E-1,9.791728973E0,9.793431876E0
1.920269640E1,1.052841991E-1,1.579262912E-1,9.794121742E0,9.795960707E0
1.920510333E1,9.092725813E-2,1.555334777E-1,9.803693771E0,9.805349050E0
1.920751031E1,1.028913707E-1,1.507478207E-1,9.810872078E0,9.812569616E0
1.920991729E1,9.810572863E-2,1.579262912E-1,9.810872078E0,9.812633509E0
1.921232421E1,1.076770201E-1,1.387837082E-1,9.803693771E0,9.805267300E0
1.921473119E1,9.810572863E-2,1.555334777E-1,9.801301003E0,9.803025897E0
1.921713817E1,1.028913707E-1,1.459621787E-1,9.813264847E0,9.814889635E0
1.921954515E1,8.374879509E-2,1.722832322E-1,9.803693771E0,9.805565100E0
1.922195213E1,9.571290761E-2,1.746760458E-1,9.810872078E0,9.812893743E0
1.922435906E1,8.135596663E-2,1.770688742E-1,9.798908234E0,9.800845614E0
1.922676604E1,1.052841991E-1,1.483550072E-1,9.806086540E0,9.807773815E0
1.922917302E1,9.810572863E-2,1.339980662E-1,9.813264847E0,9.814669998E0
1.923158000E1,9.810572863E-2,1.459621787E-1,9.806086540E0,9.807663479E0
1.923398697E1,9.092725813E-2,1.627119333E-1,9.796515465E0,9.798288534E0
1.923639390E1,9.332008660E-2,1.674975902E-1,9.796515465E0,9.798391671E0
1.923880088E1,8.853443712E-2,1.579262912E-1,9.808479309E0,9.810150122E0
1.924120786E1,1.004985496E-1,1.507478207E-1,9.801301003E0,9.802975375E0
1.924361484E1,1.004985496E-1,1.387837082E-1,9.796515465E0,9.798013887E0
1.924602177E1,1.028913707E-1,1.220339537E-1,9.818050385E0,9.819347854E0
1.924842875E1,9.571290761E-2,1.483550072E-1,9.803693771E0,9.805283358E0
1.925083572E1,9.571290761E-2,1.603191197E-1,9.803693771E0,9.805471674E0
1.925324270E1,8.374879509E-2,1.627119333E-1,9.794121742E0,9.795831243E0
1.925564963E1,1.004985496E-1,1.555334777E-1,9.813264847E0,9.815011848E0
1.925805661E1,9.810572863E-2,1.579262912E-1,9.803693771E0,9.805456492E0
1.926046359E1,9.332008660E-2,1.363908947E-1,9.794121742E0,9.795515904E0
1.926287057E1,9.332008660E-2,1.579262912E-1,9.791728973E0,9.793447077E0
1.926527750E1,9.332008660E-2,1.555334777E-1,9.791728973E0,9.793408783E0
1.926768447E1,1.052841991E-1,1.579262912E-1,9.806086540E0,9.807923262E0
1.927009145E1,9.571290761E-2,1.507478207E-1,9.808479309E0,9.810104598E0
1.927249843E1,7.657032460E-2,1.603191197E-1,9.801301003E0,9.802911128E0
1.927490536E1,7.657032460E-2,1.722832322E-1,9.801301003E0,9.803114090E0
1.927731234E1,8.374879509E-2,1.507478207E-1,9.789336205E0,9.790855024E0
1.927971932E1,9.571290761E-2,1.507478207E-1,9.801301003E0,9.802927482E0
1.928212630E1,1.052841991E-1,1.483550072E-1,9.794121742E0,9.795811078E0
1.928453328E1,1.052841991E-1,1.435693651E-1,9.786943436E0,9.788562649E0
1.928694020E1,9.810572863E-2,1.579262912E-1,9.796515465E0,9.798279476E0
1.928934718E1,8.374879509E-2,1.627119333E-1,9.801301003E0,9.803009251E0
1.929175416E1,8.853443712E-2,1.579262912E-1,9.801301003E0,9.802973039E0
1.929416114E1,9.092725813E-2,1.579262912E-1,9.808479309E0,9.810172009E0
1.929656807E1,9.092725813E-2,1.507478207E-1,9.810872078E0,9.812451457E0
1.929897505E1,7.896314561E-2,1.435693651E-1,9.803693771E0,9.805062922E0
1.930138203E1,8.853443712E-2,1.555334777E-1,9.801301003E0,9.802934783E0
1.930378901E1,9.810572863E-2,1.627119333E-1,9.801301003E0,9.803142417E0
1.930619593E1,9.092725813E-2,1.651047617E-1,9.808479309E0,9.810290195E0
1.930860291E1,1.148554832E-1,1.507478207E-1,9.794121742E0,9.795955155E0
1.931100989E1,9.810572863E-2,1.435693651E-1,9.801301003E0,9.802843375E0
1.931341687E1,9.810572863E-2,1.651047617E-1,9.798908234E0,9.800790115E0
1.931582385E1,9.092725813E-2,1.507478207E-1,9.806086540E0,9.807666690E0
1.931823078E1,7.178468257E-2,1.603191197E-1,9.784550667E0,9.786127273E0
1.932063776E1,7.896314561E-2,1.531406492E-1,9.796515465E0,9.798030541E0
1.932304474E1,8.374879509E-2,1.627119333E-1,9.806086540E0,9.807793955E0
1.932545171E1,1.124626622E-1,1.627119333E-1,9.820742607E0,9.822734262E0
1.932785864E1,1.244267747E-1,1.603191197E-1,9.806086540E0,9.808186248E0
1.933026562E1,1.028913707E-1,1.627119333E-1,9.798908234E0,9.800799170E0
1.933267260E1,1.004985496E-1,1.674975902E-1,9.808479309E0,9.810424138E0
1.933507958E1,1.004985496E-1,1.483550072E-1,9.808479309E0,9.810115979E0
1.933748651E1,9.332008660E-2,1.627119333E-1,9.818050385E0,9.819842013E0
1.933989348E1,8.614161611E-2,1.435693651E-1,9.806086540E0,9.807515780E0
1.934230046E1,7.657032460E-2,1.507478207E-1,9.796515465E0,9.797974442E0
1.934470744E1,7.657032460E-2,1.674975902E-1,9.801301003E0,9.803031154E0
1.934711437E1,8.853443712E-2,1.531406492E-1,9.801301003E0,9.802897110E0
1.934952135E1,9.092725813E-2,1.507478207E-1,9.801301003E0,9.802881924E0
1.935192833E1,9.092725813E-2,1.603191197E-1,9.806086540E0,9.807818474E0
1.935433531E1,8.614161611E-2,1.579262912E-1,9.815657616E0,9.817305920E0
1.935674229E1,8.614161611E-2,1.411765367E-1,9.815657616E0,9.817050760E0
1.935914921E1,1.052841991E-1,1.435693651E-1,9.798908234E0,9.800525470E0
1.936155619E1,1.052841991E-1,1.387837082E-1,9.801301003E0,9.802848924E0
1.936396317E1,1.076770201E-1,1.531406492E-1,9.801301003E0,9.803088684E0
1.936637010E1,1.100698411E-1,1.603191197E-1,9.796515465E0,9.798445430E0
1.936877708E1,9.810572863E-2,1.579262912E-1,9.794121742E0,9.795886185E0
1.937118406E1,1.028913707E-1,1.435693651E-1,9.791728973E0,9.793321964E0
1.937359104E1,8.374879509E-2,1.579262912E-1,9.803693771E0,9.805323357E0
1.937599802E1,9.332008660E-2,1.674975902E-1,9.810872078E0,9.812745539E0
1.937840494E1,8.374879509E-2,1.411765367E-1,9.808479309E0,9.809852753E0
1.938081192E1,8.135596663E-2,1.507478207E-1,9.806086540E0,9.807582624E0
1.938321890E1,8.853443712E-2,1.483550072E-1,9.801301003E0,9.802823517E0
1.938562588E1,8.853443712E-2,1.507478207E-1,9.796515465E0,9.798075245E0
1.938803281E1,1.028913707E-1,1.627119333E-1,9.801301003E0,9.803191478E0
1.939043979E1,9.092725813E-2,1.579262912E-1,9.803693771E0,9.805387297E0
1.939284677E1,1.004985496E-1,1.651047617E-1,9.791728973E0,9.793636497E0
1.939525374E1,1.028913707E-1,1.627119333E-1,9.808479309E0,9.810368401E0
1.939766067E1,9.571290761E-2,1.603191197E-1,9.815657616E0,9.817433351E0
1.940006765E1,9.810572863E-2,1.579262912E-1,9.801301003E0,9.803064153E0
1.940247463E1,8.135596663E-2,1.531406492E-1,9.789336205E0,9.790871982E0
1.940488161E1,9.092725813E-2,1.579262912E-1,9.796515465E0,9.798210231E0
1.940728854E1,9.571290761E-2,1.603191197E-1,9.789336205E0,9.791116714E0
1.940969552E1,7.896314561E-2,1.603191197E-1,9.794121742E0,9.795752044E0
1.941210250E1,9.810572863E-2,1.435693651E-1,9.815657616E0,9.817197733E0
1.941450947E1,9.332008660E-2,1.483550072E-1,9.798908234E0,9.800475520E0
1.941691640E1,8.374879509E-2,1.435693651E-1,9.815657616E0,9.817064757E0
1.941932338E1,7.657032460E-2,1.507478207E-1,9.810872078E0,9.812328921E0
1.942173036E1,7.896314561E-2,1.531406492E-1,9.794121742E0,9.795637189E0
1.942413734E1,8.853443712E-2,1.627119333E-1,9.794121742E0,9.795873326E0
1.942654432E1,7.657032460E-2,1.435693651E-1,9.801301003E0,9.802651505E0
1.942895124E1,7.178468257E-2,1.507478207E-1,9.791728973E0,9.793152416E0
1.943135822E1,7.417750359E-2,1.627119333E-1,9.784550667E0,9.786184610E0
1.943376520E1,8.853443712E-2,1.555334777E-1,9.791728973E0,9.793364350E0
1.943617218E1,8.614161611E-2,1.722832322E-1,9.806086540E0,9.807978136E0
1.943857916E1,9.092725813E-2,1.794617027E-1,9.808479309E0,9.810542321E0
1.944098609E1,8.614161611E-2,1.746760458E-1,9.810872078E0,9.812805054E0
1.944339307E1,7.896314561E-2,1.579262912E-1,9.796515465E0,9.798106508E0
1.944580005E1,8.614161611E-2,1.531406492E-1,9.784550667E0,9.786128151E0
1.944820697E1,8.853443712E-2,1.435693651E-1,9.786943436E0,9.788396821E0
1.945061395E1,8.614161611E-2,1.507478207E-1,9.789336205E0,9.790875784E0
1.945302093E1,8.135596663E-2,1.603191197E-1,9.803693771E0,9.805342043E0
1.945542791E1,9.092725813E-2,1.387837082E-1,9.806086540E0,9.807490093E0
1.945783489E1,9.332008660E-2,1.435693651E-1,9.808479309E0,9.809973861E0
1.946024182E1,9.810572863E-2,1.483550072E-1,9.801301003E0,9.802914632E0
1.946264880E1,9.810572863E-2,1.387837082E-1,9.798908234E0,9.800382045E0
1.946505578E1,1.004985496E-1,1.603191197E-1,9.796515465E0,9.798342586E0
1.946746276E1,9.092725813E-2,1.507478207E-1,9.818050385E0,9.819628609E0
1.946986968E1,9.092725813E-2,1.363908947E-1,9.815657616E0,9.817026264E0
1.947227666E1,8.614161611E-2,1.579262912E-1,9.806086540E0,9.807736453E0
1.947468364E1,8.614161611E-2,1.531406492E-1,9.806086540E0,9.807660561E0
1.947709062E1,9.092725813E-2,1.483550072E-1,9.803693771E0,9.805237811E0
1.947949755E1,1.052841991E-1,1.483550072E-1,9.801301003E0,9.802989101E0
1.948190453E1,8.853443712E-2,1.555334777E-1,9.796515465E0,9.798150043E0
1.948431151E1,8.374879509E-2,1.627119333E-1,9.801301003E0,9.803009251E0
1.948671848E1,8.853443712E-2,1.531406492E-1,9.794121742E0,9.795719019E0
1.948912546E1,7.417750359E-2,1.627119333E-1,9.789336205E0,9.790969349E0
1.949153239E1,9.571290761E-2,1.435693651E-1,9.803693771E0,9.805212118E0
1.949393937E1,8.614161611E-2,1.339980662E-1,9.815657616E0,9.816950152E0
1.949634635E1,8.135596663E-2,1.531406492E-1,9.801301003E0,9.802834906E0
1.949875328E1,8.853443712E-2,1.579262912E-1,9.801301003E0,9.802973039E0
1.950116026E1,8.135596663E-2,1.674975902E-1,9.810872078E0,9.812639052E0
1.950356724E1,8.374879509E-2,1.746760458E-1,9.798908234E0,9.800822830E0
1.950597421E1,9.092725813E-2,1.674975902E-1,9.794121742E0,9.795975904E0
1.950838114E1,9.571290761E-2,1.555334777E-1,9.789336205E0,9.791039523E0
1.951078812E1,8.853443712E-2,1.651047617E-1,9.796515465E0,9.798306649E0
1.951319510E1,9.332008660E-2,1.818545163E-1,9.796515465E0,9.798647608E0
1.951560208E1,8.374879509E-2,1.531406492E-1,9.798908234E0,9.800462667E0
1.951800906E1,9.332008660E-2,1.555334777E-1,9.796515465E0,9.798194454E0
1.952041598E1,9.571290761E-2,1.651047617E-1,9.796515465E0,9.798374140E0
1.952282296E1,9.810572863E-2,1.627119333E-1,9.794121742E0,9.795964506E0
1.952522994E1,8.853443712E-2,1.507478207E-1,9.808479309E0,9.810037187E0
1.952763692E1,8.374879509E-2,1.627119333E-1,9.820742607E0,9.822447474E0
1.953004385E1,7.896314561E-2,1.483550072E-1,9.806086540E0,9.807526580E0
1.953245083E1,7.896314561E-2,1.555334777E-1,9.820742607E0,9.822291545E0
1.953485781E1,7.657032460E-2,1.627119333E-1,9.810872078E0,9.812520019E0
1.953726479E1,8.614161611E-2,1.507478207E-1,9.806086540E0,9.807623490E0
1.953967171E1,8.374879509E-2,1.579262912E-1,9.798908234E0,9.800538615E0
1.954207869E1,1.004985496E-1,1.603191197E-1,9.813264847E0,9.815088850E0
1.954448567E1,8.374879509E-2,1.555334777E-1,9.827920914E0,9.829508330E0
1.954689265E1,9.332008660E-2,1.651047617E-1,9.813264847E0,9.815097308E0
1.954929963E1,1.004985496E-1,1.579262912E-1,9.808479309E0,9.810265390E0
1.955170656E1,9.810572863E-2,1.507478207E-1,9.803693771E0,9.805343503E0
1.955411354E1,9.332008660E-2,1.363908947E-1,9.796515465E0,9.797909285E0
1.955652052E1,8.853443712E-2,1.411765367E-1,9.803693771E0,9.805109929E0
1.955892750E1,8.374879509E-2,1.531406492E-1,9.813264847E0,9.814817007E0
1.956133442E1,9.810572863E-2,1.674975902E-1,9.813264847E0,9.815184518E0
1.956374140E1,9.332008660E-2,1.603191197E-1,9.806086540E0,9.807840950E0
1.956614838E1,8.374879509E-2,1.579262912E-1,9.798908234E0,9.800538615E0
1.956855536E1,6.221338734E-2,1.531406492E-1,9.791728973E0,9.793124060E0
1.957096229E1,8.135596663E-2,1.387837082E-1,9.782157898E0,9.783480610E0
1.957336927E1,8.374879509E-2,1.244267747E-1,9.791728973E0,9.792877625E0
1.957577624E1,1.004985496E-1,1.316052526E-1,9.789336205E0,9.790736603E0
1.957818322E1,9.810572863E-2,1.555334777E-1,9.798908234E0,9.800633549E0
1.958059015E1,8.614161611E-2,1.555334777E-1,9.801301003E0,9.802913464E0
1.958299713E1,8.614161611E-2,1.603191197E-1,9.806086540E0,9.807775274E0
1.958540411E1,7.657032460E-2,1.603191197E-1,9.815657616E0,9.817265386E0
1.958781109E1,9.092725813E-2,1.555334777E-1,9.820742607E0,9.822395013E0
1.959021802E1,9.810572863E-2,1.483550072E-1,9.810872078E0,9.812484134E0
1.959262500E1,9.092725813E-2,1.411765367E-1,9.806086540E0,9.807524245E0
1.959503197E1,8.614161611E-2,1.339980662E-1,9.791728973E0,9.793024668E0
1.959743895E1,9.332008660E-2,1.531406492E-1,9.777372360E0,9.779016871E0
1.959984588E1,1.100698411E-1,1.483550072E-1,9.801301003E0,9.803041667E0
1.960225286E1,1.028913707E-1,1.579262912E-1,9.798908234E0,9.800720888E0
1.960465984E1,9.810572863E-2,1.507478207E-1,9.801301003E0,9.802951136E0
1.960706682E1,7.896314561E-2,1.411765367E-1,9.786943436E0,9.788280125E0
1.960947380E1,8.135596663E-2,1.507478207E-1,9.791728973E0,9.793227251E0
1.961188072E1,9.332008660E-2,1.627119333E-1,9.796515465E0,9.798311031E0
1.961428770E1,9.092725813E-2,1.483550072E-1,9.794121742E0,9.795667291E0
1.961669468E1,9.332008660E-2,1.579262912E-1,9.803693771E0,9.805409778E0
1.961910166E1,8.614161611E-2,1.411765367E-1,9.803693771E0,9.805088615E0
1.962150859E1,8.853443712E-2,1.579262912E-1,9.810872078E0,9.812542483E0
1.962391557E1,8.853443712E-2,1.651047617E-1,9.794121742E0,9.795913364E0
1.962632255E1,8.853443712E-2,1.555334777E-1,9.798908234E0,9.800542413E0
1.962872953E1,8.374879509E-2,1.507478207E-1,9.803693771E0,9.805210366E0
1.963113645E1,7.896314561E-2,1.579262912E-1,9.806086540E0,9.807676031E0
1.963354343E1,8.135596663E-2,1.531406492E-1,9.806086540E0,9.807619695E0
1.963595041E1,8.614161611E-2,1.387837082E-1,9.806086540E0,9.807446892E0
1.963835739E1,7.896314561E-2,1.459621787E-1,9.796515465E0,9.797920973E0
1.964076432E1,7.417750359E-2,1.387837082E-1,9.789336205E0,9.790600929E0
1.964317130E1,8.614161611E-2,1.435693651E-1,9.791728973E0,9.793160309E0
1.964557828E1,7.896314561E-2,1.435693651E-1,9.784550667E0,9.785922496E0
1.964798526E1,8.135596663E-2,1.411765367E-1,9.794121742E0,9.795477033E0
1.965039218E1,8.853443712E-2,1.555334777E-1,9.791728973E0,9.793364350E0
1.965279916E1,9.092725813E-2,1.555334777E-1,9.796515465E0,9.798171956E0
1.965520614E1,9.810572863E-2,1.627119333E-1,9.806086540E0,9.807927056E0
1.965761312E1,8.374879509E-2,1.674975902E-1,9.803693771E0,9.805482184E0
1.966002010E1,7.896314561E-2,1.507478207E-1,9.808479309E0,9.809955476E0
1.966242703E1,8.614161611E-2,1.435693651E-1,9.806086540E0,9.807515780E0
1.966483401E1,8.374879509E-2,1.555334777E-1,9.801301003E0,9.802892729E0
1.966724099E1,9.092725813E-2,1.627119333E-1,9.798908234E0,9.800680870E0
1.966964796E1,8.853443712E-2,1.507478207E-1,9.798908234E0,9.800467633E0
1.967205489E1,8.853443712E-2,1.555334777E-1,9.801301003E0,9.802934783E0
1.967446187E1,9.571290761E-2,1.459621787E-1,9.808479309E0,9.810032226E0
1.967686885E1,9.092725813E-2,1.531406492E-1,9.801301003E0,9.802919013E0
1.967927583E1,9.332008660E-2,1.507478207E-1,9.806086540E0,9.807689166E0
1.968168276E1,9.092725813E-2,1.579262912E-1,9.813264847E0,9.814956721E0
1.968408974E1,8.614161611E-2,1.555334777E-1,9.808479309E0,9.810090591E0
1.968649671E1,9.092725813E-2,1.579262912E-1,9.806086540E0,9.807779653E0
1.968890369E1,9.571290761E-2,1.435693651E-1,9.806086540E0,9.807604517E0
1.969131062E1,1.100698411E-1,1.483550072E-1,9.818050385E0,9.819788080E0
1.969371760E1,1.028913707E-1,1.459621787E-1,9.810872078E0,9.812497262E0
1.969612458E1,1.004985496E-1,1.531406492E-1,9.806086540E0,9.807797166E0
1.969853156E1,8.135596663E-2,1.459621787E-1,9.791728973E0,9.793154754E0
1.970093849E1,8.374879509E-2,1.483550072E-1,9.789336205E0,9.790818474E0
1.970334546E1,1.076770201E-1,1.507478207E-1,9.798908234E0,9.800659254E0
1.970575244E1,1.004985496E-1,1.363908947E-1,9.808479309E0,9.809942344E0
1.970815942E1,8.853443712E-2,1.292124242E-1,9.808479309E0,9.809729892E0
1.971056635E1,9.092725813E-2,1.363908947E-1,9.813264847E0,9.814633829E0
1.971297333E1,9.332008660E-2,1.387837082E-1,9.810872078E0,9.812297411E0
1.971538031E1,9.092725813E-2,1.483550072E-1,9.806086540E0,9.807630204E0
1.971778729E1,8.614161611E-2,1.459621787E-1,9.798908234E0,9.800373866E0
1.972019421E1,9.571290761E-2,1.483550072E-1,9.813264847E0,9.814852883E0
1.972260119E1,8.853443712E-2,1.483550072E-1,9.794121742E0,9.795645372E0
1.972500817E1,8.135596663E-2,1.555334777E-1,9.794121742E0,9.795694470E0
1.972741515E1,8.614161611E-2,1.483550072E-1,9.801301003E0,9.802802198E0
1.972982213E1,9.810572863E-2,1.627119333E-1,9.791728973E0,9.793572188E0
1.973222906E1,8.853443712E-2,1.674975902E-1,9.803693771E0,9.805524226E0
1.973463604E1,8.374879509E-2,1.483550072E-1,9.796515465E0,9.797996648E0
1.973704302E1,8.374879509E-2,1.268195957E-1,9.813264847E0,9.814441605E0
1.973945000E1,8.374879509E-2,1.411765367E-1,9.810872078E0,9.812245187E0
1.974185692E1,8.614161611E-2,1.531406492E-1,9.801301003E0,9.802875791E0
1.974426390E1,9.092725813E-2,1.435693651E-1,9.796515465E0,9.797989344E0
1.974667088E1,1.028913707E-1,1.483550072E-1,9.801301003E0,9.802963694E0
1.974907786E1,1.052841991E-1,1.459621787E-1,9.796515465E0,9.798168450E0
1.975148479E1,9.332008660E-2,1.555334777E-1,9.803693771E0,9.805371531E0
1.975389177E1,9.571290761E-2,1.627119333E-1,9.803693771E0,9.805511088E0
1.975629875E1,8.853443712E-2,1.531406492E-1,9.803693771E0,9.805289489E0
1.975870572E1,9.332008660E-2,1.627119333E-1,9.803693771E0,9.805488023E0
1.976111265E1,8.853443712E-2,1.627119333E-1,9.798908234E0,9.800658962E0
1.976351963E1,9.332008660E-2,1.579262912E-1,9.801301003E0,9.803017428E0
1.976592661E1,8.374879509E-2,1.387837082E-1,9.798908234E0,9.800248841E0
1.976833359E1,8.135596663E-2,1.507478207E-1,9.796515465E0,9.798013010E0
1.977074052E1,8.614161611E-2,1.507478207E-1,9.806086540E0,9.807623490E0
1.977314750E1,8.853443712E-2,1.459621787E-1,9.810872078E0,9.812357221E0
1.977555447E1,9.810572863E-2,1.435693651E-1,9.801301003E0,9.802843375E0
1.977796145E1,9.571290761E-2,1.411765367E-1,9.794121742E0,9.795606795E0
1.978036843E1,1.004985496E-1,1.363908947E-1,9.796515465E0,9.797980286E0
1.978277536E1,1.028913707E-1,1.459621787E-1,9.803693771E0,9.805320145E0
1.978518234E1,8.614161611E-2,1.531406492E-1,9.791728973E0,9.793305301E0
1.978758932E1,8.614161611E-2,1.507478207E-1,9.801301003E0,9.802838702E0
1.978999624E1,1.004985496E-1,1.531406492E-1,9.806086540E0,9.807797166E0
1.979240322E1,1.100698411E-1,1.651047617E-1,9.798908234E0,9.800917178E0
1.979481020E1,9.571290761E-2,1.651047617E-1,9.794121742E0,9.795980872E0
1.979721718E1,8.374879509E-2,1.507478207E-1,9.772586823E0,9.774108244E0
1.979962416E1,9.810572863E-2,1.555334777E-1,9.789336205E0,9.791063207E0
1.980203109E1,1.028913707E-1,1.555334777E-1,9.803693771E0,9.805467294E0
1.980443807E1,1.004985496E-1,1.579262912E-1,9.806086540E0,9.807873057E0
1.980684505E1,1.028913707E-1,1.483550072E-1,9.806086540E0,9.807748420E0
1.980925197E1,1.004985496E-1,1.459621787E-1,9.796515465E0,9.798118195E0
1.981165895E1,8.853443712E-2,1.507478207E-1,9.789336205E0,9.790897128E0
1.981406593E1,7.178468257E-2,1.435693651E-1,9.803693771E0,9.805007739E0
1.981647291E1,8.374879509E-2,1.651047617E-1,9.815657616E0,9.817403316E0
1.981887989E1,8.614161611E-2,1.603191197E-1,9.801301003E0,9.802990561E0
1.982128682E1,9.092725813E-2,1.531406492E-1,9.798908234E0,9.800526639E0
1.982369380E1,9.092725813E-2,1.555334777E-1,9.803693771E0,9.805349050E0
1.982610078E1,8.374879509E-2,1.579262912E-1,9.806086540E0,9.807715728E0
1.982850776E1,1.004985496E-1,1.483550072E-1,9.810872078E0,9.812508349E0
1.983091468E1,8.135596663E-2,1.483550072E-1,9.810872078E0,9.812330963E0
1.983332166E1,9.332008660E-2,1.507478207E-1,9.803693771E0,9.805296788E0
1.983572864E1,9.092725813E-2,1.507478207E-1,9.791728973E0,9.793311440E0
1.983813562E1,7.896314561E-2,1.411765367E-1,9.803693771E0,9.805028177E0
1.984054255E1,5.982056633E-2,1.387837082E-1,9.810872078E0,9.812035994E0
1.984294953E1,7.896314561E-2,1.507478207E-1,9.810872078E0,9.812347885E0
1.984535651E1,8.853443712E-2,1.627119333E-1,9.806086540E0,9.807835987E0
1.984776348E1,9.571290761E-2,1.794617027E-1,9.796515465E0,9.798626573E0
1.985017041E1,8.374879509E-2,1.722832322E-1,9.803693771E0,9.805565100E0
1.985257739E1,9.810572863E-2,1.579262912E-1,9.808479309E0,9.810241170E0
1.985498437E1,1.028913707E-1,1.459621787E-1,9.808479309E0,9.810104890E0
1.985739135E1,6.939185411E-2,1.459621787E-1,9.801301003E0,9.802633398E0
1.985979833E1,8.135596663E-2,1.627119333E-1,9.801301003E0,9.802989101E0
1.986220526E1,9.092725813E-2,1.531406492E-1,9.806086540E0,9.807703761E0
1.986461224E1,8.374879509E-2,1.531406492E-1,9.808479309E0,9.810032226E0
1.986701921E1,8.614161611E-2,1.603191197E-1,9.813264847E0,9.814952346E0
1.986942614E1,9.092725813E-2,1.651047617E-1,9.808479309E0,9.810290195E0
1.987183312E1,1.004985496E-1,1.507478207E-1,9.791728973E0,9.793404983E0
1.987424010E1,8.374879509E-2,1.292124242E-1,9.794121742E0,9.795332073E0
1.987664708E1,8.374879509E-2,1.435693651E-1,9.808479309E0,9.809887480E0
1.987905406E1,8.374879509E-2,1.387837082E-1,9.813264847E0,9.814603493E0
1.988146098E1,9.332008660E-2,1.483550072E-1,9.798908234E0,9.800475520E0
1.988386796E1,9.332008660E-2,1.627119333E-1,9.791728973E0,9.793525417E0
1.988627494E1,9.092725813E-2,1.507478207E-1,9.786943436E0,9.788526676E0
1.988868187E1,7.896314561E-2,1.531406492E-1,9.786943436E0,9.788459994E0
1.989108885E1,8.614161611E-2,1.603191197E-1,9.801301003E0,9.802990561E0
1.989349583E1,9.571290761E-2,1.603191197E-1,9.791728973E0,9.793509048E0
1.989590281E1,8.853443712E-2,1.627119333E-1,9.803693771E0,9.805443645E0
1.989830979E1,8.853443712E-2,1.579262912E-1,9.796515465E0,9.798188318E0
1.990071671E1,9.092725813E-2,1.435693651E-1,9.789336205E0,9.790811164E0
1.990312369E1,8.135596663E-2,1.459621787E-1,9.791728973E0,9.793154754E0
1.990553067E1,7.657032460E-2,1.698904037E-1,9.796515465E0,9.798287657E0
1.990793765E1,8.853443712E-2,1.651047617E-1,9.796515465E0,9.798306649E0
1.991034458E1,8.374879509E-2,1.651047617E-1,9.794121742E0,9.795871281E0
1.991275156E1,8.614161611E-2,1.483550072E-1,9.794121742E0,9.795624038E0
1.991515854E1,9.810572863E-2,1.459621787E-1,9.808479309E0,9.810055864E0
